Coalition,t (event index),Shapley Value,Entity
Sum of contribution of events ≤ t,-114,1.2971460819244385e-05,cycling_6
Sum of contribution of events > t,-115,0.27141500264406204,cycling_6
Sum of contribution of events ≤ t,-115,1.1302530765533447e-05,cycling_6
Sum of contribution of events > t,-116,0.2714155465364456,cycling_6
Sum of contribution of events ≤ t,-116,1.0758638381958008e-05,cycling_6
Sum of contribution of events > t,-117,0.27141668647527695,cycling_6
Sum of contribution of events ≤ t,-117,9.618699550628662e-06,cycling_6
Sum of contribution of events > t,-118,0.2714172452688217,cycling_6
Sum of contribution of events ≤ t,-118,9.059906005859375e-06,cycling_6
Sum of contribution of events > t,-119,0.2714177519083023,cycling_6
Sum of contribution of events ≤ t,-119,8.553266525268555e-06,cycling_6
Sum of contribution of events > t,-120,0.27141904830932617,cycling_6
Sum of contribution of events ≤ t,-120,7.256865501403809e-06,cycling_6
Sum of contribution of events > t,-121,0.27141977846622467,cycling_6
Sum of contribution of events ≤ t,-121,6.5267086029052734e-06,cycling_6
Sum of contribution of events > t,-122,0.27142006903886795,cycling_6
Sum of contribution of events ≤ t,-122,6.236135959625244e-06,cycling_6
Sum of contribution of events > t,-123,0.2714206874370575,cycling_6
Sum of contribution of events ≤ t,-123,5.617737770080566e-06,cycling_6
Sum of contribution of events > t,-124,0.2714210972189903,cycling_6
Sum of contribution of events ≤ t,-124,5.207955837249756e-06,cycling_6
Sum of contribution of events > t,-125,0.27142130583524704,cycling_6
Sum of contribution of events ≤ t,-125,4.999339580535889e-06,cycling_6
Sum of contribution of events > t,-126,0.2714216560125351,cycling_6
Sum of contribution of events ≤ t,-126,4.649162292480469e-06,cycling_6
Sum of contribution of events > t,-127,0.2714221552014351,cycling_6
Sum of contribution of events ≤ t,-127,4.149973392486572e-06,cycling_6
Sum of contribution of events > t,-128,0.2714223638176918,cycling_6
Sum of contribution of events ≤ t,-128,3.941357135772705e-06,cycling_6
Sum of contribution of events > t,-129,0.2714227885007858,cycling_6
Sum of contribution of events ≤ t,-129,3.516674041748047e-06,cycling_6
Sum of contribution of events > t,-130,0.2714230343699455,cycling_6
Sum of contribution of events ≤ t,-130,3.2708048820495605e-06,cycling_6
Sum of contribution of events > t,-131,0.27142322063446045,cycling_6
Sum of contribution of events ≤ t,-131,3.084540367126465e-06,cycling_6
Sum of contribution of events > t,-132,0.2714235559105873,cycling_6
Sum of contribution of events ≤ t,-132,2.7492642402648926e-06,cycling_6
Sum of contribution of events > t,-133,0.2714237943291664,cycling_6
Sum of contribution of events ≤ t,-133,2.51084566116333e-06,cycling_6
Sum of contribution of events > t,-134,0.27142391353845596,cycling_6
Sum of contribution of events ≤ t,-134,2.391636371612549e-06,cycling_6
Sum of contribution of events > t,-135,0.2714240849018097,cycling_6
Sum of contribution of events ≤ t,-135,2.2202730178833008e-06,cycling_6
Sum of contribution of events > t,-136,0.2714242935180664,cycling_6
Sum of contribution of events ≤ t,-136,2.0116567611694336e-06,cycling_6
Sum of contribution of events > t,-137,0.27142442017793655,cycling_6
Sum of contribution of events ≤ t,-137,1.8849968910217285e-06,cycling_6
Sum of contribution of events > t,-138,0.2714245989918709,cycling_6
Sum of contribution of events ≤ t,-138,1.7061829566955566e-06,cycling_6
Sum of contribution of events > t,-139,0.2714248150587082,cycling_6
Sum of contribution of events ≤ t,-139,1.4901161193847656e-06,cycling_6
Sum of contribution of events > t,-140,0.27142496407032013,cycling_6
Sum of contribution of events ≤ t,-140,1.341104507446289e-06,cycling_6
Sum of contribution of events > t,-141,0.27142512798309326,cycling_6
Sum of contribution of events ≤ t,-141,1.1771917343139648e-06,cycling_6
Sum of contribution of events > t,-142,0.27142512798309326,cycling_6
Sum of contribution of events ≤ t,-142,1.1771917343139648e-06,cycling_6
Sum of contribution of events > t,-143,0.2714252322912216,cycling_6
Sum of contribution of events ≤ t,-143,1.0728836059570312e-06,cycling_6
Sum of contribution of events > t,-144,0.2714253440499306,cycling_6
Sum of contribution of events ≤ t,-144,9.611248970031738e-07,cycling_6
Sum of contribution of events > t,-145,0.27142540365457535,cycling_6
Sum of contribution of events ≤ t,-145,9.015202522277832e-07,cycling_6
Sum of contribution of events > t,-146,0.2714254930615425,cycling_6
Sum of contribution of events ≤ t,-146,8.121132850646973e-07,cycling_6
Sum of contribution of events > t,-147,0.2714255675673485,cycling_6
Sum of contribution of events ≤ t,-147,7.37607479095459e-07,cycling_6
Sum of contribution of events > t,-148,0.2714255526661873,cycling_6
Sum of contribution of events ≤ t,-148,7.525086402893066e-07,cycling_6
Sum of contribution of events > t,-149,0.27142567932605743,cycling_6
Sum of contribution of events ≤ t,-149,6.258487701416016e-07,cycling_6
Sum of contribution of events > t,-150,0.2714257389307022,cycling_6
Sum of contribution of events ≤ t,-150,5.662441253662109e-07,cycling_6
Sum of contribution of events > t,-151,0.2714257836341858,cycling_6
Sum of contribution of events ≤ t,-151,5.21540641784668e-07,cycling_6
Sum of contribution of events > t,-152,0.27142584323883057,cycling_6
Sum of contribution of events ≤ t,-152,4.6193599700927734e-07,cycling_6
Sum of contribution of events > t,-153,0.27142585813999176,cycling_6
Sum of contribution of events ≤ t,-153,4.470348358154297e-07,cycling_6
Sum of contribution of events > t,-154,0.27142591029405594,cycling_6
Sum of contribution of events ≤ t,-154,3.948807716369629e-07,cycling_6
Sum of contribution of events > t,-155,0.2714259475469589,cycling_6
Sum of contribution of events ≤ t,-155,3.5762786865234375e-07,cycling_6
Sum of contribution of events > t,-156,0.2714259698987007,cycling_6
Sum of contribution of events ≤ t,-156,3.3527612686157227e-07,cycling_6
Sum of contribution of events > t,-157,0.2714259997010231,cycling_6
Sum of contribution of events ≤ t,-157,3.0547380447387695e-07,cycling_6
Sum of contribution of events > t,-158,0.2714260220527649,cycling_6
Sum of contribution of events ≤ t,-158,2.8312206268310547e-07,cycling_6
Sum of contribution of events > t,-159,0.2714260220527649,cycling_6
Sum of contribution of events ≤ t,-159,2.8312206268310547e-07,cycling_6
Sum of contribution of events > t,-160,0.2714260220527649,cycling_6
Sum of contribution of events ≤ t,-160,2.8312206268310547e-07,cycling_6
Sum of contribution of events > t,-161,0.2714260518550873,cycling_6
Sum of contribution of events ≤ t,-161,2.5331974029541016e-07,cycling_6
Sum of contribution of events > t,-162,0.2714260593056679,cycling_6
Sum of contribution of events ≤ t,-162,2.4586915969848633e-07,cycling_6
Sum of contribution of events > t,-163,0.27142609655857086,cycling_6
Sum of contribution of events ≤ t,-163,2.086162567138672e-07,cycling_6
Sum of contribution of events > t,-164,0.27142612636089325,cycling_6
Sum of contribution of events ≤ t,-164,1.7881393432617188e-07,cycling_6
Sum of contribution of events > t,-165,0.27142612636089325,cycling_6
Sum of contribution of events ≤ t,-165,1.7881393432617188e-07,cycling_6
Sum of contribution of events > t,-166,0.27142613381147385,cycling_6
Sum of contribution of events ≤ t,-166,1.7136335372924805e-07,cycling_6
Sum of contribution of events > t,-167,0.27142616361379623,cycling_6
Sum of contribution of events ≤ t,-167,1.4156103134155273e-07,cycling_6
Sum of contribution of events > t,-168,0.27142615616321564,cycling_6
Sum of contribution of events ≤ t,-168,1.4901161193847656e-07,cycling_6
Sum of contribution of events > t,-169,0.27142617106437683,cycling_6
Sum of contribution of events ≤ t,-169,1.341104507446289e-07,cycling_6
Sum of contribution of events > t,-170,0.27142617106437683,cycling_6
Sum of contribution of events ≤ t,-170,1.341104507446289e-07,cycling_6
Sum of contribution of events > t,-171,0.27142617106437683,cycling_6
Sum of contribution of events ≤ t,-171,1.341104507446289e-07,cycling_6
Sum of contribution of events > t,-172,0.2714261934161186,cycling_6
Sum of contribution of events ≤ t,-172,1.1175870895385742e-07,cycling_6
Sum of contribution of events > t,-173,0.2714262008666992,cycling_6
Sum of contribution of events ≤ t,-173,1.043081283569336e-07,cycling_6
Sum of contribution of events > t,-174,0.2714262083172798,cycling_6
Sum of contribution of events ≤ t,-174,9.685754776000977e-08,cycling_6
Sum of contribution of events > t,-175,0.2714262083172798,cycling_6
Sum of contribution of events ≤ t,-175,9.685754776000977e-08,cycling_6
Sum of contribution of events > t,-176,0.2714262083172798,cycling_6
Sum of contribution of events ≤ t,-176,9.685754776000977e-08,cycling_6
Sum of contribution of events > t,-177,0.2714262157678604,cycling_6
Sum of contribution of events ≤ t,-177,8.940696716308594e-08,cycling_6
Sum of contribution of events > t,-178,0.2714262157678604,cycling_6
Sum of contribution of events ≤ t,-178,8.940696716308594e-08,cycling_6
Sum of contribution of events > t,-179,0.271426223218441,cycling_6
Sum of contribution of events ≤ t,-179,8.195638656616211e-08,cycling_6
Sum of contribution of events > t,-180,0.2714262381196022,cycling_6
Sum of contribution of events ≤ t,-180,6.705522537231445e-08,cycling_6
Sum of contribution of events > t,-181,0.2714262381196022,cycling_6
Sum of contribution of events ≤ t,-181,6.705522537231445e-08,cycling_6
Sum of contribution of events > t,-182,0.2714262381196022,cycling_6
Sum of contribution of events ≤ t,-182,6.705522537231445e-08,cycling_6
Sum of contribution of events > t,-183,0.2714262455701828,cycling_6
Sum of contribution of events ≤ t,-183,5.960464477539063e-08,cycling_6
Sum of contribution of events > t,-184,0.2714262455701828,cycling_6
Sum of contribution of events ≤ t,-184,5.960464477539063e-08,cycling_6
Sum of contribution of events > t,-185,0.2714262455701828,cycling_6
Sum of contribution of events ≤ t,-185,5.960464477539063e-08,cycling_6
Sum of contribution of events > t,-186,0.2714262455701828,cycling_6
Sum of contribution of events ≤ t,-186,5.960464477539063e-08,cycling_6
Sum of contribution of events > t,-187,0.2714262455701828,cycling_6
Sum of contribution of events ≤ t,-187,5.960464477539063e-08,cycling_6
Sum of contribution of events > t,-188,0.2714262455701828,cycling_6
Sum of contribution of events ≤ t,-188,5.960464477539063e-08,cycling_6
Sum of contribution of events > t,-189,0.2714262455701828,cycling_6
Sum of contribution of events ≤ t,-189,5.960464477539063e-08,cycling_6
Sum of contribution of events > t,-190,0.2714262455701828,cycling_6
Sum of contribution of events ≤ t,-190,5.960464477539063e-08,cycling_6
Sum of contribution of events > t,-191,0.2714262455701828,cycling_6
Sum of contribution of events ≤ t,-191,5.960464477539063e-08,cycling_6
Sum of contribution of events > t,-192,0.271426260471344,cycling_6
Sum of contribution of events ≤ t,-192,4.470348358154297e-08,cycling_6
Sum of contribution of events > t,-193,0.271426260471344,cycling_6
Sum of contribution of events ≤ t,-193,4.470348358154297e-08,cycling_6
Sum of contribution of events > t,-194,0.2714262455701828,cycling_6
Sum of contribution of events ≤ t,-194,5.960464477539063e-08,cycling_6
Sum of contribution of events > t,-195,0.271426260471344,cycling_6
Sum of contribution of events ≤ t,-195,4.470348358154297e-08,cycling_6
Sum of contribution of events > t,-196,0.2714262455701828,cycling_6
Sum of contribution of events ≤ t,-196,5.960464477539063e-08,cycling_6
Sum of contribution of events > t,-197,0.271426260471344,cycling_6
Sum of contribution of events ≤ t,-197,4.470348358154297e-08,cycling_6
Sum of contribution of events > t,-198,0.271426260471344,cycling_6
Sum of contribution of events ≤ t,-198,4.470348358154297e-08,cycling_6
Sum of contribution of events > t,-199,0.271426260471344,cycling_6
Sum of contribution of events ≤ t,-199,4.470348358154297e-08,cycling_6
Sum of contribution of events > t,-200,0.271426260471344,cycling_6
Sum of contribution of events ≤ t,-200,4.470348358154297e-08,cycling_6
Sum of contribution of events > t,-201,0.271426260471344,cycling_6
Sum of contribution of events ≤ t,-201,4.470348358154297e-08,cycling_6
Sum of contribution of events > t,-202,0.271426260471344,cycling_6
Sum of contribution of events ≤ t,-202,4.470348358154297e-08,cycling_6
Sum of contribution of events > t,-203,0.271426260471344,cycling_6
Sum of contribution of events ≤ t,-203,4.470348358154297e-08,cycling_6
Sum of contribution of events > t,-204,0.2714262679219246,cycling_6
Sum of contribution of events ≤ t,-204,3.725290298461914e-08,cycling_6
Sum of contribution of events > t,-205,0.271426260471344,cycling_6
Sum of contribution of events ≤ t,-205,4.470348358154297e-08,cycling_6
Sum of contribution of events > t,-206,0.271426260471344,cycling_6
Sum of contribution of events ≤ t,-206,4.470348358154297e-08,cycling_6
Sum of contribution of events > t,-207,0.271426260471344,cycling_6
Sum of contribution of events ≤ t,-207,4.470348358154297e-08,cycling_6
Sum of contribution of events > t,-208,0.271426260471344,cycling_6
Sum of contribution of events ≤ t,-208,4.470348358154297e-08,cycling_6
Sum of contribution of events > t,-209,0.271426260471344,cycling_6
Sum of contribution of events ≤ t,-209,4.470348358154297e-08,cycling_6
Sum of contribution of events > t,-210,0.271426260471344,cycling_6
Sum of contribution of events ≤ t,-210,4.470348358154297e-08,cycling_6
Sum of contribution of events > t,-211,0.2714262679219246,cycling_6
Sum of contribution of events ≤ t,-211,3.725290298461914e-08,cycling_6
Sum of contribution of events > t,-212,0.2714262679219246,cycling_6
Sum of contribution of events ≤ t,-212,3.725290298461914e-08,cycling_6
Sum of contribution of events > t,-213,0.271426260471344,cycling_6
Sum of contribution of events ≤ t,-213,4.470348358154297e-08,cycling_6
Sum of contribution of events > t,-214,0.271426260471344,cycling_6
Sum of contribution of events ≤ t,-214,4.470348358154297e-08,cycling_6
Sum of contribution of events > t,-215,0.271426260471344,cycling_6
Sum of contribution of events ≤ t,-215,4.470348358154297e-08,cycling_6
Sum of contribution of events > t,-216,0.271426260471344,cycling_6
Sum of contribution of events ≤ t,-216,4.470348358154297e-08,cycling_6
Sum of contribution of events > t,-217,0.271426260471344,cycling_6
Sum of contribution of events ≤ t,-217,4.470348358154297e-08,cycling_6
Sum of contribution of events > t,-218,0.271426260471344,cycling_6
